Index,DAY,School,SchoolType,StartTime,AvgMaxDailyTemp,AvgMinDailyTemp,AvgIndoorRelativeHumidity,IndoorTempDuringSurvey,Age,Gender,FormalClothing,TotalCLOwithChair,SwC,MC,TCV
3,4.0,3.0,1.0,2.0,17.6,8.4,69.9,13.4,13.0,1.0,1.0,1.8,2.0,1.0,2.0
157,2.0,1.0,0.0,5.0,20.5,5.0,65.8,15.1,10.0,1.0,0.0,1.07,2.0,4.0,
0,2.0,1.0,0.0,5.0,20.5,5.0,65.8,15.1,10.0,1.0,0.0,1.49,2.0,4.0,2.0
1,2.0,1.0,0.0,5.0,20.5,5.0,65.8,15.1,13.0,1.0,0.0,1.37,2.0,4.0,2.0
2,2.0,1.0,0.0,5.0,20.5,5.0,65.8,15.1,9.0,1.0,0.0,1.96,2.0,4.0,2.0
3,2.0,1.0,0.0,5.0,20.5,5.0,65.8,15.1,10.0,1.0,0.0,1.46,2.0,4.0,2.0
558,1.0,2.0,1.0,1.0,20.5,5.0,64.7,14.5,9.0,1.0,1.0,1.38,2.0,4.0,
0,1.0,2.0,1.0,1.0,20.5,5.0,64.7,14.5,9.0,1.0,1.0,1.59,2.0,4.0,2.0
1,1.0,2.0,1.0,1.0,20.5,5.0,64.7,14.5,12.0,1.0,1.0,1.69,2.0,4.0,2.0
2,1.0,2.0,1.0,1.0,20.5,5.0,64.7,14.5,13.0,1.0,1.0,1.38,2.0,4.0,2.0
3,1.0,2.0,1.0,1.0,20.5,5.0,64.7,14.5,13.0,1.0,1.0,1.12,2.0,4.0,2.0
1190,3.0,3.0,1.0,2.0,21.2,5.6,61.4,14.0,10.0,1.0,1.0,1.55,3.0,4.0,
0,3.0,3.0,1.0,2.0,21.2,5.6,61.4,14.0,7.0,1.0,1.0,1.24,3.0,4.0,2.0
1,3.0,3.0,1.0,2.0,21.2,5.6,61.4,14.0,11.0,1.0,1.0,1.49,3.0,4.0,2.0
2,3.0,3.0,1.0,2.0,21.2,5.6,61.4,14.0,10.0,1.0,1.0,1.16,3.0,4.0,2.0
3,3.0,3.0,1.0,2.0,21.2,5.6,61.4,14.0,10.0,1.0,1.0,1.3,3.0,4.0,2.0
426,4.0,1.0,0.0,3.0,22.9,6.6,53.3,16.0,10.0,1.0,0.0,1.07,2.0,4.0,
0,4.0,1.0,0.0,3.0,22.9,6.6,53.3,16.0,8.0,1.0,0.0,1.41,2.0,4.0,2.0
1,4.0,1.0,0.0,3.0,22.9,6.6,53.3,16.0,10.0,1.0,0.0,1.78,2.0,4.0,2.0
2,4.0,1.0,0.0,3.0,22.9,6.6,53.3,16.0,9.0,1.0,0.0,1.75,2.0,4.0,2.0
3,4.0,1.0,0.0,3.0,22.9,6.6,53.3,16.0,9.0,1.0,0.0,1.2,2.0,4.0,2.0
1690,4.0,4.0,1.0,1.0,20.8,4.2,74.4,13.6,11.0,1.0,0.0,1.21,2.0,1.0,
0,4.0,4.0,1.0,1.0,20.8,4.2,74.4,13.6,11.0,1.0,0.0,1.6,2.0,1.0,2.0
1,4.0,4.0,1.0,1.0,20.8,4.2,74.4,13.6,10.0,1.0,0.0,1.85,2.0,1.0,2.0
2,4.0,4.0,1.0,1.0,20.8,4.2,74.4,13.6,8.0,1.0,0.0,1.0,2.0,1.0,2.0
3,4.0,4.0,1.0,1.0,20.8,4.2,74.4,13.6,9.0,1.0,0.0,1.98,2.0,1.0,2.0
1765,4.0,4.0,1.0,2.0,20.8,4.2,69.3,14.2,10.0,0.0,1.0,1.6,2.0,4.0,
0,4.0,4.0,1.0,2.0,20.8,4.2,69.3,14.2,13.0,0.0,1.0,0.91,2.0,4.0,2.0
1,4.0,4.0,1.0,2.0,20.8,4.2,69.3,14.2,10.0,0.0,1.0,1.38,2.0,4.0,2.0
2,4.0,4.0,1.0,2.0,20.8,4.2,69.3,14.2,9.0,0.0,1.0,1.09,2.0,4.0,2.0
3,4.0,4.0,1.0,2.0,20.8,4.2,69.3,14.2,12.0,0.0,1.0,1.21,2.0,4.0,2.0
48,1.0,1.0,0.0,4.0,22.2,5.1,44.23,17.5,10.0,0.0,0.0,1.43,2.0,4.0,
0,1.0,1.0,0.0,4.0,22.2,5.1,44.23,17.5,7.0,0.0,0.0,1.04,2.0,4.0,2.0
1,1.0,1.0,0.0,4.0,22.2,5.1,44.23,17.5,8.0,0.0,0.0,1.06,2.0,4.0,2.0
2,1.0,1.0,0.0,4.0,22.2,5.1,44.23,17.5,6.0,0.0,0.0,1.63,2.0,4.0,2.0
3,1.0,1.0,0.0,4.0,22.2,5.1,44.23,17.5,6.0,0.0,0.0,2.04,2.0,4.0,2.0
354,4.0,1.0,0.0,3.0,22.9,6.6,59.0,14.0,8.0,0.0,0.0,1.21,3.0,4.0,
0,4.0,1.0,0.0,3.0,22.9,6.6,59.0,14.0,8.0,0.0,0.0,1.93,3.0,4.0,2.0
1,4.0,1.0,0.0,3.0,22.9,6.6,59.0,14.0,9.0,0.0,0.0,1.47,3.0,4.0,2.0
2,4.0,1.0,0.0,3.0,22.9,6.6,59.0,14.0,8.0,0.0,0.0,1.2,3.0,4.0,2.0
3,4.0,1.0,0.0,3.0,22.9,6.6,59.0,14.0,10.0,0.0,0.0,1.29,3.0,4.0,2.0
1578,2.0,4.0,1.0,2.0,19.6,6.6,60.7,13.0,11.0,1.0,0.0,1.4,2.0,1.0,
0,2.0,4.0,1.0,2.0,19.6,6.6,60.7,13.0,11.0,1.0,0.0,1.3,2.0,1.0,2.0
1,2.0,4.0,1.0,2.0,19.6,6.6,60.7,13.0,11.0,1.0,0.0,1.97,2.0,1.0,2.0
2,2.0,4.0,1.0,2.0,19.6,6.6,60.7,13.0,11.0,1.0,0.0,1.83,2.0,1.0,2.0
3,2.0,4.0,1.0,2.0,19.6,6.6,60.7,13.0,7.0,1.0,0.0,1.77,2.0,1.0,2.0
824,4.0,2.0,1.0,1.0,24.2,6.0,59.9,15.4,10.0,0.0,1.0,1.55,2.0,1.0,
0,4.0,2.0,1.0,1.0,24.2,6.0,59.9,15.4,9.0,0.0,1.0,1.59,2.0,1.0,2.0
1,4.0,2.0,1.0,1.0,24.2,6.0,59.9,15.4,8.0,0.0,1.0,1.61,2.0,1.0,2.0
2,4.0,2.0,1.0,1.0,24.2,6.0,59.9,15.4,10.0,0.0,1.0,1.36,2.0,1.0,2.0
3,4.0,2.0,1.0,1.0,24.2,6.0,59.9,15.4,10.0,0.0,1.0,1.64,2.0,1.0,2.0
689,3.0,2.0,1.0,1.0,22.9,6.6,56.9,15.0,8.0,0.0,1.0,1.69,1.0,4.0,
0,3.0,2.0,1.0,1.0,22.9,6.6,56.9,15.0,9.0,0.0,1.0,1.24,1.0,4.0,2.0
1,3.0,2.0,1.0,1.0,22.9,6.6,56.9,15.0,8.0,0.0,1.0,1.17,1.0,4.0,2.0
2,3.0,2.0,1.0,1.0,22.9,6.6,56.9,15.0,8.0,0.0,1.0,1.91,1.0,4.0,2.0
3,3.0,2.0,1.0,1.0,22.9,6.6,56.9,15.0,10.0,0.0,1.0,1.21,1.0,4.0,2.0
1528,2.0,4.0,1.0,2.0,19.6,6.6,65.2,14.1,11.0,1.0,1.0,1.55,2.0,4.0,
0,2.0,4.0,1.0,2.0,19.6,6.6,65.2,14.1,9.0,1.0,1.0,1.8,2.0,4.0,2.0
1,2.0,4.0,1.0,2.0,19.6,6.6,65.2,14.1,11.0,1.0,1.0,1.06,2.0,4.0,2.0
2,2.0,4.0,1.0,2.0,19.6,6.6,65.2,14.1,13.0,1.0,1.0,0.92,2.0,4.0,2.0
3,2.0,4.0,1.0,2.0,19.6,6.6,65.2,14.1,13.0,1.0,1.0,1.14,2.0,4.0,2.0
201,2.0,1.0,0.0,5.0,20.5,5.0,60.6,15.3,10.0,1.0,0.0,1.21,2.0,4.0,
0,2.0,1.0,0.0,5.0,20.5,5.0,60.6,15.3,11.0,1.0,0.0,1.74,2.0,4.0,2.0
1,2.0,1.0,0.0,5.0,20.5,5.0,60.6,15.3,6.0,1.0,0.0,1.78,2.0,4.0,2.0
2,2.0,1.0,0.0,5.0,20.5,5.0,60.6,15.3,12.0,1.0,0.0,1.27,2.0,4.0,2.0
3,2.0,1.0,0.0,5.0,20.5,5.0,60.6,15.3,11.0,1.0,0.0,1.83,2.0,4.0,2.0
1211,3.0,3.0,1.0,2.0,21.2,5.6,60.9,14.0,11.0,1.0,1.0,1.55,2.0,1.0,
0,3.0,3.0,1.0,2.0,21.2,5.6,60.9,14.0,13.0,1.0,1.0,1.8,2.0,1.0,2.0
1,3.0,3.0,1.0,2.0,21.2,5.6,60.9,14.0,8.0,1.0,1.0,1.37,2.0,1.0,2.0
2,3.0,3.0,1.0,2.0,21.2,5.6,60.9,14.0,10.0,1.0,1.0,1.8,2.0,1.0,2.0
3,3.0,3.0,1.0,2.0,21.2,5.6,60.9,14.0,9.0,1.0,1.0,1.06,2.0,1.0,2.0
949,1.0,3.0,1.0,3.0,22.4,10.1,46.3,17.0,10.0,0.0,1.0,1.63,2.0,4.0,
0,1.0,3.0,1.0,3.0,22.4,10.1,46.3,17.0,9.0,0.0,1.0,1.27,2.0,4.0,2.0
1,1.0,3.0,1.0,3.0,22.4,10.1,46.3,17.0,7.0,0.0,1.0,0.97,2.0,4.0,2.0
2,1.0,3.0,1.0,3.0,22.4,10.1,46.3,17.0,9.0,0.0,1.0,1.63,2.0,4.0,2.0
3,1.0,3.0,1.0,3.0,22.4,10.1,46.3,17.0,9.0,0.0,1.0,1.37,2.0,4.0,2.0
1856,5.0,4.0,1.0,1.0,20.6,4.6,65.4,13.0,9.0,0.0,1.0,1.16,2.0,1.0,
0,5.0,4.0,1.0,1.0,20.6,4.6,65.4,13.0,9.0,0.0,1.0,1.12,2.0,1.0,2.0
1,5.0,4.0,1.0,1.0,20.6,4.6,65.4,13.0,9.0,0.0,1.0,1.8,2.0,1.0,2.0
2,5.0,4.0,1.0,1.0,20.6,4.6,65.4,13.0,9.0,0.0,1.0,1.73,2.0,1.0,2.0
3,5.0,4.0,1.0,1.0,20.6,4.6,65.4,13.0,6.0,0.0,1.0,0.98,2.0,1.0,2.0
749,3.0,2.0,1.0,1.0,22.9,6.6,60.0,14.1,10.0,1.0,1.0,1.08,2.0,4.0,
0,3.0,2.0,1.0,1.0,22.9,6.6,60.0,14.1,8.0,1.0,1.0,1.64,2.0,4.0,2.0
1,3.0,2.0,1.0,1.0,22.9,6.6,60.0,14.1,13.0,1.0,1.0,1.87,2.0,4.0,2.0
2,3.0,2.0,1.0,1.0,22.9,6.6,60.0,14.1,10.0,1.0,1.0,1.14,2.0,4.0,2.0
3,3.0,2.0,1.0,1.0,22.9,6.6,60.0,14.1,13.0,1.0,1.0,1.22,2.0,4.0,2.0
537,5.0,1.0,0.0,3.0,24.2,6.0,64.7,15.6,10.0,0.0,0.0,1.07,2.0,4.0,
0,5.0,1.0,0.0,3.0,24.2,6.0,64.7,15.6,8.0,0.0,0.0,1.94,2.0,4.0,2.0
1,5.0,1.0,0.0,3.0,24.2,6.0,64.7,15.6,13.0,0.0,0.0,1.06,2.0,4.0,2.0
2,5.0,1.0,0.0,3.0,24.2,6.0,64.7,15.6,12.0,0.0,0.0,1.48,2.0,4.0,2.0
3,5.0,1.0,0.0,3.0,24.2,6.0,64.7,15.6,11.0,0.0,0.0,1.61,2.0,4.0,2.0
892,1.0,3.0,1.0,2.0,22.4,10.1,48.6,17.0,9.0,0.0,1.0,1.5,2.0,4.0,
0,1.0,3.0,1.0,2.0,22.4,10.1,48.6,17.0,9.0,0.0,1.0,1.35,2.0,4.0,2.0
1,1.0,3.0,1.0,2.0,22.4,10.1,48.6,17.0,9.0,0.0,1.0,2.03,2.0,4.0,2.0
2,1.0,3.0,1.0,2.0,22.4,10.1,48.6,17.0,9.0,0.0,1.0,1.25,2.0,4.0,2.0
3,1.0,3.0,1.0,2.0,22.4,10.1,48.6,17.0,9.0,0.0,1.0,1.28,2.0,4.0,2.0
385,4.0,1.0,0.0,3.0,22.9,6.6,54.6,14.0,9.0,0.0,0.0,1.57,2.0,4.0,
0,4.0,1.0,0.0,3.0,22.9,6.6,54.6,14.0,7.0,0.0,0.0,1.06,2.0,4.0,2.0
1,4.0,1.0,0.0,3.0,22.9,6.6,54.6,14.0,11.0,0.0,0.0,1.04,2.0,4.0,2.0
2,4.0,1.0,0.0,3.0,22.9,6.6,54.6,14.0,9.0,0.0,0.0,1.23,2.0,4.0,2.0
3,4.0,1.0,0.0,3.0,22.9,6.6,54.6,14.0,8.0,0.0,0.0,1.13,2.0,4.0,2.0
1450,1.0,4.0,1.0,5.0,22.4,4.7,68.1,13.1,10.0,1.0,1.0,1.61,2.0,4.0,
0,1.0,4.0,1.0,5.0,22.4,4.7,68.1,13.1,10.0,1.0,1.0,1.47,2.0,4.0,2.0
1,1.0,4.0,1.0,5.0,22.4,4.7,68.1,13.1,11.0,1.0,1.0,1.08,2.0,4.0,2.0
2,1.0,4.0,1.0,5.0,22.4,4.7,68.1,13.1,10.0,1.0,1.0,1.65,2.0,4.0,2.0
3,1.0,4.0,1.0,5.0,22.4,4.7,68.1,13.1,10.0,1.0,1.0,1.05,2.0,4.0,2.0
1923,1.0,5.0,1.0,3.0,20.8,4.2,58.9,14.9,8.0,1.0,1.0,1.77,2.0,4.0,
0,1.0,5.0,1.0,3.0,20.8,4.2,58.9,14.9,6.0,1.0,1.0,1.6,2.0,4.0,2.0
1,1.0,5.0,1.0,3.0,20.8,4.2,58.9,14.9,8.0,1.0,1.0,2.04,2.0,4.0,2.0
2,1.0,5.0,1.0,3.0,20.8,4.2,58.9,14.9,9.0,1.0,1.0,1.67,2.0,4.0,2.0
3,1.0,5.0,1.0,3.0,20.8,4.2,58.9,14.9,8.0,1.0,1.0,0.91,2.0,4.0,2.0
162,2.0,1.0,0.0,5.0,20.5,5.0,65.8,15.3,10.0,0.0,0.0,1.26,2.0,4.0,
0,2.0,1.0,0.0,5.0,20.5,5.0,65.8,15.3,10.0,0.0,0.0,1.62,2.0,4.0,2.0
1,2.0,1.0,0.0,5.0,20.5,5.0,65.8,15.3,13.0,0.0,0.0,1.15,2.0,4.0,2.0
2,2.0,1.0,0.0,5.0,20.5,5.0,65.8,15.3,12.0,0.0,0.0,2.0,2.0,4.0,2.0
3,2.0,1.0,0.0,5.0,20.5,5.0,65.8,15.3,8.0,0.0,0.0,1.68,2.0,4.0,2.0
1409,1.0,4.0,1.0,3.0,22.4,4.7,72.0,14.5,9.0,0.0,1.0,1.33,2.0,3.0,
0,1.0,4.0,1.0,3.0,22.4,4.7,72.0,14.5,10.0,0.0,1.0,1.15,2.0,3.0,2.0
1,1.0,4.0,1.0,3.0,22.4,4.7,72.0,14.5,13.0,0.0,1.0,1.0,2.0,3.0,2.0
2,1.0,4.0,1.0,3.0,22.4,4.7,72.0,14.5,9.0,0.0,1.0,1.38,2.0,3.0,2.0
3,1.0,4.0,1.0,3.0,22.4,4.7,72.0,14.5,13.0,0.0,1.0,0.91,2.0,3.0,2.0
620,2.0,2.0,1.0,1.0,22.2,5.2,65.0,14.6,8.0,0.0,1.0,1.71,3.0,2.0,
0,2.0,2.0,1.0,1.0,22.2,5.2,65.0,14.6,6.0,0.0,1.0,1.96,3.0,2.0,2.0
1,2.0,2.0,1.0,1.0,22.2,5.2,65.0,14.6,11.0,0.0,1.0,1.82,3.0,2.0,2.0
2,2.0,2.0,1.0,1.0,22.2,5.2,65.0,14.6,11.0,0.0,1.0,1.02,3.0,2.0,2.0
3,2.0,2.0,1.0,1.0,22.2,5.2,65.0,14.6,8.0,0.0,1.0,1.83,3.0,2.0,2.0
392,4.0,1.0,0.0,3.0,22.9,6.6,54.6,14.0,9.0,0.0,0.0,1.07,2.0,4.0,
0,4.0,1.0,0.0,3.0,22.9,6.6,54.6,14.0,9.0,0.0,0.0,1.88,2.0,4.0,2.0
1,4.0,1.0,0.0,3.0,22.9,6.6,54.6,14.0,11.0,0.0,0.0,1.3,2.0,4.0,2.0
2,4.0,1.0,0.0,3.0,22.9,6.6,54.6,14.0,9.0,0.0,0.0,1.48,2.0,4.0,2.0
3,4.0,1.0,0.0,3.0,22.9,6.6,54.6,14.0,9.0,0.0,0.0,0.91,2.0,4.0,2.0
1014,2.0,3.0,1.0,1.0,18.4,8.2,74.2,12.9,8.0,0.0,1.0,1.38,2.0,4.0,
0,2.0,3.0,1.0,1.0,18.4,8.2,74.2,12.9,10.0,0.0,1.0,1.72,2.0,4.0,2.0
1,2.0,3.0,1.0,1.0,18.4,8.2,74.2,12.9,10.0,0.0,1.0,1.46,2.0,4.0,2.0
2,2.0,3.0,1.0,1.0,18.4,8.2,74.2,12.9,12.0,0.0,1.0,1.1,2.0,4.0,2.0
3,2.0,3.0,1.0,1.0,18.4,8.2,74.2,12.9,9.0,0.0,1.0,1.99,2.0,4.0,2.0
1472,1.0,4.0,1.0,5.0,22.4,4.7,68.1,13.1,12.0,0.0,1.0,1.61,2.0,4.0,
0,1.0,4.0,1.0,5.0,22.4,4.7,68.1,13.1,11.0,0.0,1.0,1.14,2.0,4.0,2.0
1,1.0,4.0,1.0,5.0,22.4,4.7,68.1,13.1,10.0,0.0,1.0,1.77,2.0,4.0,2.0
2,1.0,4.0,1.0,5.0,22.4,4.7,68.1,13.1,7.0,0.0,1.0,1.42,2.0,4.0,2.0
3,1.0,4.0,1.0,5.0,22.4,4.7,68.1,13.1,12.0,0.0,1.0,0.95,2.0,4.0,2.0
146,2.0,1.0,0.0,5.0,20.5,5.0,65.8,15.1,9.0,1.0,0.0,0.9,2.0,4.0,
0,2.0,1.0,0.0,5.0,20.5,5.0,65.8,15.1,9.0,1.0,0.0,0.92,2.0,4.0,2.0
1,2.0,1.0,0.0,5.0,20.5,5.0,65.8,15.1,7.0,1.0,0.0,1.19,2.0,4.0,2.0
2,2.0,1.0,0.0,5.0,20.5,5.0,65.8,15.1,8.0,1.0,0.0,1.93,2.0,4.0,2.0
3,2.0,1.0,0.0,5.0,20.5,5.0,65.8,15.1,8.0,1.0,0.0,0.91,2.0,4.0,2.0
1126,3.0,3.0,1.0,1.0,21.2,5.6,62.3,14.0,10.0,1.0,1.0,1.38,2.0,4.0,
0,3.0,3.0,1.0,1.0,21.2,5.6,62.3,14.0,8.0,1.0,1.0,1.73,2.0,4.0,2.0
1,3.0,3.0,1.0,1.0,21.2,5.6,62.3,14.0,12.0,1.0,1.0,1.39,2.0,4.0,2.0
2,3.0,3.0,1.0,1.0,21.2,5.6,62.3,14.0,11.0,1.0,1.0,1.15,2.0,4.0,2.0
3,3.0,3.0,1.0,1.0,21.2,5.6,62.3,14.0,8.0,1.0,1.0,1.59,2.0,4.0,2.0
261,3.0,1.0,0.0,3.0,22.2,5.2,60.4,14.4,10.0,0.0,0.0,1.21,2.0,4.0,
0,3.0,1.0,0.0,3.0,22.2,5.2,60.4,14.4,6.0,0.0,0.0,1.74,2.0,4.0,2.0
1,3.0,1.0,0.0,3.0,22.2,5.2,60.4,14.4,12.0,0.0,0.0,1.05,2.0,4.0,2.0
2,3.0,1.0,0.0,3.0,22.2,5.2,60.4,14.4,6.0,0.0,0.0,1.44,2.0,4.0,2.0
3,3.0,1.0,0.0,3.0,22.2,5.2,60.4,14.4,9.0,0.0,0.0,1.98,2.0,4.0,2.0
1667,3.0,4.0,1.0,2.0,20.0,8.8,55.8,13.3,10.0,0.0,1.0,1.16,2.0,1.0,
0,3.0,4.0,1.0,2.0,20.0,8.8,55.8,13.3,10.0,0.0,1.0,0.9,2.0,1.0,2.0
1,3.0,4.0,1.0,2.0,20.0,8.8,55.8,13.3,8.0,0.0,1.0,1.09,2.0,1.0,2.0
2,3.0,4.0,1.0,2.0,20.0,8.8,55.8,13.3,7.0,0.0,1.0,0.94,2.0,1.0,2.0
3,3.0,4.0,1.0,2.0,20.0,8.8,55.8,13.3,7.0,0.0,1.0,0.97,2.0,1.0,2.0
459,5.0,1.0,0.0,2.0,24.2,6.0,58.9,15.1,8.0,0.0,0.0,1.04,2.0,1.0,
0,5.0,1.0,0.0,2.0,24.2,6.0,58.9,15.1,13.0,0.0,0.0,1.44,2.0,1.0,2.0
1,5.0,1.0,0.0,2.0,24.2,6.0,58.9,15.1,13.0,0.0,0.0,1.04,2.0,1.0,2.0
2,5.0,1.0,0.0,2.0,24.2,6.0,58.9,15.1,10.0,0.0,0.0,2.04,2.0,1.0,2.0
3,5.0,1.0,0.0,2.0,24.2,6.0,58.9,15.1,13.0,0.0,0.0,1.74,2.0,1.0,2.0
1324,4.0,3.0,1.0,2.0,17.6,8.4,62.2,14.0,11.0,0.0,1.0,1.55,2.0,4.0,
0,4.0,3.0,1.0,2.0,17.6,8.4,62.2,14.0,9.0,0.0,1.0,2.04,2.0,4.0,2.0
1,4.0,3.0,1.0,2.0,17.6,8.4,62.2,14.0,7.0,0.0,1.0,1.01,2.0,4.0,2.0
2,4.0,3.0,1.0,2.0,17.6,8.4,62.2,14.0,11.0,0.0,1.0,1.63,2.0,4.0,2.0
3,4.0,3.0,1.0,2.0,17.6,8.4,62.2,14.0,6.0,0.0,1.0,1.43,2.0,4.0,2.0
1976,2.0,5.0,1.0,3.0,20.6,4.6,59.0,13.9,9.0,1.0,0.0,1.21,2.0,2.0,
0,2.0,5.0,1.0,3.0,20.6,4.6,59.0,13.9,8.0,1.0,0.0,2.03,2.0,2.0,2.0
1,2.0,5.0,1.0,3.0,20.6,4.6,59.0,13.9,12.0,1.0,0.0,1.2,2.0,2.0,2.0
2,2.0,5.0,1.0,3.0,20.6,4.6,59.0,13.9,11.0,1.0,0.0,1.96,2.0,2.0,2.0
3,2.0,5.0,1.0,3.0,20.6,4.6,59.0,13.9,10.0,1.0,0.0,0.9,2.0,2.0,2.0
1763,4.0,4.0,1.0,2.0,20.8,4.2,69.3,14.2,11.0,0.0,1.0,1.33,2.0,4.0,
0,4.0,4.0,1.0,2.0,20.8,4.2,69.3,14.2,11.0,0.0,1.0,1.4,2.0,4.0,2.0
1,4.0,4.0,1.0,2.0,20.8,4.2,69.3,14.2,12.0,0.0,1.0,1.35,2.0,4.0,2.0
2,4.0,4.0,1.0,2.0,20.8,4.2,69.3,14.2,13.0,0.0,1.0,1.02,2.0,4.0,2.0
3,4.0,4.0,1.0,2.0,20.8,4.2,69.3,14.2,12.0,0.0,1.0,1.01,2.0,4.0,2.0
984,2.0,3.0,1.0,1.0,18.4,8.2,74.2,12.9,9.0,1.0,1.0,1.52,2.0,4.0,
0,2.0,3.0,1.0,1.0,18.4,8.2,74.2,12.9,6.0,1.0,1.0,1.38,2.0,4.0,2.0
1,2.0,3.0,1.0,1.0,18.4,8.2,74.2,12.9,9.0,1.0,1.0,1.04,2.0,4.0,2.0
2,2.0,3.0,1.0,1.0,18.4,8.2,74.2,12.9,12.0,1.0,1.0,1.72,2.0,4.0,2.0
3,2.0,3.0,1.0,1.0,18.4,8.2,74.2,12.9,9.0,1.0,1.0,0.9,2.0,4.0,2.0
1739,4.0,4.0,1.0,1.0,20.8,4.2,75.6,13.2,10.0,0.0,0.0,1.07,2.0,4.0,
0,4.0,4.0,1.0,1.0,20.8,4.2,75.6,13.2,7.0,0.0,0.0,0.95,2.0,4.0,2.0
1,4.0,4.0,1.0,1.0,20.8,4.2,75.6,13.2,10.0,0.0,0.0,1.4,2.0,4.0,2.0
2,4.0,4.0,1.0,1.0,20.8,4.2,75.6,13.2,10.0,0.0,0.0,1.43,2.0,4.0,2.0
3,4.0,4.0,1.0,1.0,20.8,4.2,75.6,13.2,11.0,0.0,0.0,1.34,2.0,4.0,2.0
1098,2.0,3.0,1.0,2.0,18.4,8.2,68.3,12.8,10.0,0.0,1.0,1.36,2.0,4.0,
0,2.0,3.0,1.0,2.0,18.4,8.2,68.3,12.8,10.0,0.0,1.0,1.9,2.0,4.0,2.0
1,2.0,3.0,1.0,2.0,18.4,8.2,68.3,12.8,10.0,0.0,1.0,1.93,2.0,4.0,2.0
2,2.0,3.0,1.0,2.0,18.4,8.2,68.3,12.8,13.0,0.0,1.0,1.04,2.0,4.0,2.0
3,2.0,3.0,1.0,2.0,18.4,8.2,68.3,12.8,7.0,0.0,1.0,1.47,2.0,4.0,2.0
400,4.0,1.0,0.0,3.0,22.9,6.6,54.6,16.0,11.0,0.0,0.0,0.9,2.0,4.0,
0,4.0,1.0,0.0,3.0,22.9,6.6,54.6,16.0,8.0,0.0,0.0,1.18,2.0,4.0,2.0
1,4.0,1.0,0.0,3.0,22.9,6.6,54.6,16.0,10.0,0.0,0.0,1.09,2.0,4.0,2.0
2,4.0,1.0,0.0,3.0,22.9,6.6,54.6,16.0,7.0,0.0,0.0,0.93,2.0,4.0,2.0
3,4.0,1.0,0.0,3.0,22.9,6.6,54.6,16.0,7.0,0.0,0.0,1.47,2.0,4.0,2.0
334,4.0,1.0,0.0,3.0,22.9,6.6,60.3,14.0,10.0,0.0,0.0,1.21,2.0,4.0,
0,4.0,1.0,0.0,3.0,22.9,6.6,60.3,14.0,9.0,0.0,0.0,1.27,2.0,4.0,2.0
1,4.0,1.0,0.0,3.0,22.9,6.6,60.3,14.0,10.0,0.0,0.0,1.73,2.0,4.0,2.0
2,4.0,1.0,0.0,3.0,22.9,6.6,60.3,14.0,9.0,0.0,0.0,1.42,2.0,4.0,2.0
3,4.0,1.0,0.0,3.0,22.9,6.6,60.3,14.0,10.0,0.0,0.0,1.84,2.0,4.0,2.0
54,1.0,1.0,0.0,4.0,22.2,5.1,44.23,17.5,10.0,1.0,0.0,1.21,2.0,4.0,
0,1.0,1.0,0.0,4.0,22.2,5.1,44.23,17.5,8.0,1.0,0.0,1.03,2.0,4.0,2.0
1,1.0,1.0,0.0,4.0,22.2,5.1,44.23,17.5,12.0,1.0,0.0,0.96,2.0,4.0,2.0
2,1.0,1.0,0.0,4.0,22.2,5.1,44.23,17.5,6.0,1.0,0.0,1.0,2.0,4.0,2.0
3,1.0,1.0,0.0,4.0,22.2,5.1,44.23,17.5,7.0,1.0,0.0,1.11,2.0,4.0,2.0
642,2.0,2.0,1.0,1.0,22.2,5.2,65.0,14.6,8.0,1.0,1.0,1.79,3.0,2.0,
0,2.0,2.0,1.0,1.0,22.2,5.2,65.0,14.6,8.0,1.0,1.0,1.93,3.0,2.0,2.0
1,2.0,2.0,1.0,1.0,22.2,5.2,65.0,14.6,10.0,1.0,1.0,1.11,3.0,2.0,2.0
2,2.0,2.0,1.0,1.0,22.2,5.2,65.0,14.6,13.0,1.0,1.0,1.26,3.0,2.0,2.0
3,2.0,2.0,1.0,1.0,22.2,5.2,65.0,14.6,10.0,1.0,1.0,1.84,3.0,2.0,2.0
1368,4.0,3.0,1.0,2.0,17.6,8.4,69.9,13.4,12.0,0.0,1.0,1.08,2.0,4.0,
0,4.0,3.0,1.0,2.0,17.6,8.4,69.9,13.4,7.0,0.0,1.0,1.57,2.0,4.0,2.0
1,4.0,3.0,1.0,2.0,17.6,8.4,69.9,13.4,10.0,0.0,1.0,1.34,2.0,4.0,2.0
2,4.0,3.0,1.0,2.0,17.6,8.4,69.9,13.4,6.0,0.0,1.0,1.02,2.0,4.0,2.0
3,4.0,3.0,1.0,2.0,17.6,8.4,69.9,13.4,8.0,0.0,1.0,1.78,2.0,4.0,2.0
295,3.0,1.0,0.0,4.0,22.2,5.2,58.2,14.9,10.0,1.0,0.0,1.57,2.0,4.0,
0,3.0,1.0,0.0,4.0,22.2,5.2,58.2,14.9,10.0,1.0,0.0,1.83,2.0,4.0,2.0
1,3.0,1.0,0.0,4.0,22.2,5.2,58.2,14.9,6.0,1.0,0.0,2.0,2.0,4.0,2.0
2,3.0,1.0,0.0,4.0,22.2,5.2,58.2,14.9,10.0,1.0,0.0,1.58,2.0,4.0,2.0
