Index,DAY,School,SchoolType,StartTime,AvgMaxDailyTemp,AvgMinDailyTemp,AvgIndoorRelativeHumidity,IndoorTempDuringSurvey,Grade,Age,Gender,FormalClothing,TotalCLOwithChair,SwC,MC,TCV
1,1.0,3.0,1.0,2.0,22.4,10.1,73.5,17.0,4.0,11.0,1.0,1.0,1.21,2.0,4.0,2.0
2,1.0,3.0,1.0,2.0,22.4,10.1,59.7,17.0,4.0,10.0,0.0,1.0,1.21,2.0,4.0,2.0
3,1.0,3.0,1.0,2.0,22.4,10.1,48.6,17.0,4.0,8.0,0.0,1.0,0.96,2.0,4.0,2.0
241,3.0,1.0,0.0,3.0,22.2,5.2,60.4,14.4,4.0,11.0,1.0,0.0,1.43,2.0,4.0,
0,3.0,1.0,0.0,3.0,22.2,5.2,60.4,13.3,4.0,8.0,1.0,0.0,1.43,2.0,4.0,2.0
1,3.0,1.0,0.0,3.0,22.2,5.2,60.4,14.1,4.0,11.0,1.0,0.0,1.5,2.0,4.0,2.0
2,3.0,1.0,0.0,3.0,22.2,5.2,60.4,17.4,4.0,11.0,1.0,1.0,1.43,2.0,4.0,2.0
3,3.0,1.0,0.0,3.0,22.2,5.2,60.4,17.0,4.0,11.0,1.0,0.0,1.43,2.0,4.0,2.0
1155,3.0,3.0,1.0,1.0,21.2,5.6,62.3,14.0,3.0,8.0,0.0,1.0,1.24,2.0,4.0,
0,3.0,3.0,1.0,1.0,21.2,5.6,62.3,13.4,3.0,8.0,0.0,1.0,1.55,2.0,4.0,2.0
1,3.0,3.0,1.0,1.0,21.2,5.6,62.3,14.0,3.0,8.0,0.0,1.0,1.4,2.0,4.0,2.0
2,3.0,3.0,1.0,1.0,21.2,5.6,62.3,14.0,3.0,9.0,0.0,1.0,1.37,2.0,4.0,2.0
3,3.0,3.0,1.0,1.0,21.2,5.6,52.8,14.0,3.0,8.0,0.0,1.0,1.63,2.0,4.0,2.0
253,3.0,1.0,0.0,3.0,22.2,5.2,60.4,14.4,4.0,8.0,0.0,0.0,1.57,2.0,4.0,
0,3.0,1.0,0.0,3.0,22.2,5.2,60.4,17.2,4.0,8.0,0.0,0.0,1.57,2.0,4.0,2.0
1,3.0,1.0,0.0,3.0,22.2,5.2,60.1,17.3,4.0,8.0,0.0,0.0,1.57,2.0,4.0,2.0
2,3.0,1.0,0.0,3.0,22.2,5.2,59.0,16.9,4.0,8.0,0.0,0.0,1.57,2.0,4.0,2.0
3,3.0,1.0,0.0,3.0,22.2,5.2,58.5,14.4,4.0,8.0,0.0,0.0,1.57,2.0,4.0,2.0
1783,4.0,4.0,1.0,2.0,20.8,4.2,69.3,14.2,5.0,11.0,1.0,1.0,1.25,2.0,1.0,
0,4.0,4.0,1.0,2.0,20.8,4.2,44.8,14.2,5.0,11.0,1.0,1.0,1.25,2.0,1.0,2.0
1,4.0,4.0,1.0,2.0,20.8,4.2,69.3,14.2,5.0,11.0,1.0,0.0,0.98,2.0,1.0,2.0
2,4.0,4.0,1.0,2.0,20.8,4.2,70.7,14.2,5.0,9.0,1.0,1.0,1.25,2.0,1.0,2.0
3,4.0,4.0,1.0,2.0,20.8,4.2,69.3,15.9,5.0,11.0,1.0,1.0,1.51,2.0,1.0,2.0
1380,4.0,3.0,1.0,2.0,17.6,8.4,69.9,13.4,5.0,10.0,1.0,1.0,1.55,2.0,1.0,
0,4.0,3.0,1.0,2.0,17.6,8.4,69.9,15.7,5.0,10.0,0.0,1.0,1.55,2.0,1.0,2.0
1,4.0,3.0,1.0,2.0,17.6,8.4,47.9,16.6,5.0,10.0,1.0,1.0,1.55,2.0,1.0,2.0
2,4.0,3.0,1.0,2.0,17.6,8.4,69.9,13.4,5.0,10.0,1.0,1.0,1.02,2.0,1.0,2.0
3,4.0,3.0,1.0,2.0,17.6,8.4,54.7,13.4,5.0,10.0,1.0,1.0,1.55,2.0,1.0,2.0
157,2.0,1.0,0.0,5.0,20.5,5.0,65.8,15.1,4.0,10.0,1.0,0.0,1.07,2.0,4.0,
0,2.0,1.0,0.0,5.0,20.5,5.0,61.8,13.4,4.0,10.0,1.0,0.0,1.07,2.0,4.0,2.0
1,2.0,1.0,0.0,5.0,20.5,5.0,50.8,13.5,4.0,10.0,1.0,0.0,1.07,2.0,4.0,2.0
2,2.0,1.0,0.0,5.0,20.5,5.0,47.0,15.1,4.0,10.0,1.0,0.0,1.07,2.0,4.0,2.0
3,2.0,1.0,0.0,5.0,20.5,5.0,71.0,15.1,4.0,10.0,1.0,0.0,1.07,2.0,4.0,2.0
558,1.0,2.0,1.0,1.0,20.5,5.0,64.7,14.5,3.0,9.0,1.0,1.0,1.38,2.0,4.0,
0,1.0,2.0,1.0,1.0,20.5,5.0,64.7,14.5,3.0,11.0,0.0,1.0,1.38,2.0,4.0,2.0
1,1.0,2.0,1.0,1.0,20.5,5.0,47.7,14.5,3.0,9.0,1.0,1.0,1.38,2.0,4.0,2.0
2,1.0,2.0,1.0,1.0,20.5,5.0,64.7,15.3,3.0,9.0,1.0,1.0,1.38,2.0,4.0,2.0
3,1.0,2.0,1.0,1.0,20.5,5.0,54.7,14.5,3.0,10.0,1.0,1.0,1.38,2.0,4.0,2.0
1190,3.0,3.0,1.0,2.0,21.2,5.6,61.4,14.0,4.0,10.0,1.0,1.0,1.55,3.0,4.0,
0,3.0,3.0,1.0,2.0,21.2,5.6,61.4,13.6,4.0,10.0,1.0,1.0,1.21,3.0,4.0,2.0
1,3.0,3.0,1.0,2.0,21.2,5.6,61.4,14.0,4.0,10.0,1.0,0.0,1.28,3.0,4.0,2.0
2,3.0,3.0,1.0,2.0,21.2,5.6,60.7,14.0,4.0,10.0,1.0,1.0,1.55,3.0,4.0,2.0
3,3.0,3.0,1.0,2.0,21.2,5.6,61.4,14.0,4.0,10.0,1.0,1.0,1.5,3.0,4.0,2.0
426,4.0,1.0,0.0,3.0,22.9,6.6,53.3,16.0,5.0,10.0,1.0,0.0,1.07,2.0,4.0,
0,4.0,1.0,0.0,3.0,22.9,6.6,63.5,13.2,5.0,10.0,1.0,0.0,1.07,2.0,4.0,2.0
1,4.0,1.0,0.0,3.0,22.9,6.6,53.3,16.0,5.0,10.0,1.0,0.0,1.58,2.0,4.0,2.0
2,4.0,1.0,0.0,3.0,22.9,6.6,64.7,13.4,5.0,10.0,1.0,0.0,1.07,2.0,4.0,2.0
3,4.0,1.0,0.0,3.0,22.9,6.6,53.3,16.0,5.0,10.0,1.0,0.0,1.25,2.0,4.0,2.0
1690,4.0,4.0,1.0,1.0,20.8,4.2,74.4,13.6,3.0,11.0,1.0,0.0,1.21,2.0,1.0,
0,4.0,4.0,1.0,1.0,20.8,4.2,74.4,14.1,3.0,11.0,1.0,0.0,1.21,2.0,1.0,2.0
1,4.0,4.0,1.0,1.0,20.8,4.2,74.4,13.6,3.0,11.0,1.0,1.0,1.21,2.0,1.0,2.0
2,4.0,4.0,1.0,1.0,20.8,4.2,51.4,13.6,3.0,11.0,1.0,0.0,1.41,2.0,1.0,2.0
3,4.0,4.0,1.0,1.0,20.8,4.2,70.5,13.6,3.0,11.0,1.0,0.0,1.21,2.0,1.0,2.0
1765,4.0,4.0,1.0,2.0,20.8,4.2,69.3,14.2,5.0,10.0,0.0,1.0,1.6,2.0,4.0,
0,4.0,4.0,1.0,2.0,20.8,4.2,74.6,14.2,5.0,10.0,0.0,1.0,1.6,2.0,4.0,2.0
1,4.0,4.0,1.0,2.0,20.8,4.2,69.3,15.0,5.0,10.0,0.0,1.0,1.6,2.0,4.0,2.0
2,4.0,4.0,1.0,2.0,20.8,4.2,49.8,14.2,5.0,10.0,0.0,1.0,1.22,2.0,4.0,2.0
3,4.0,4.0,1.0,2.0,20.8,4.2,56.5,14.2,5.0,10.0,0.0,1.0,1.57,2.0,4.0,2.0
48,1.0,1.0,0.0,4.0,22.2,5.1,44.23,17.5,4.0,10.0,0.0,0.0,1.43,2.0,4.0,
0,1.0,1.0,0.0,4.0,22.2,5.1,73.6,17.5,4.0,10.0,1.0,0.0,1.43,2.0,4.0,2.0
1,1.0,1.0,0.0,4.0,22.2,5.1,64.6,17.5,4.0,10.0,1.0,0.0,1.43,2.0,4.0,2.0
2,1.0,1.0,0.0,4.0,22.2,5.1,64.3,17.5,4.0,10.0,0.0,1.0,1.43,2.0,4.0,2.0
3,1.0,1.0,0.0,4.0,22.2,5.1,64.3,17.5,4.0,10.0,0.0,0.0,1.43,2.0,4.0,2.0
354,4.0,1.0,0.0,3.0,22.9,6.6,59.0,14.0,3.0,8.0,0.0,0.0,1.21,3.0,4.0,
0,4.0,1.0,0.0,3.0,22.9,6.6,49.0,14.0,3.0,8.0,0.0,0.0,1.92,3.0,4.0,2.0
1,4.0,1.0,0.0,3.0,22.9,6.6,61.8,14.0,3.0,8.0,0.0,0.0,1.08,3.0,4.0,2.0
2,4.0,1.0,0.0,3.0,22.9,6.6,68.7,14.0,3.0,8.0,0.0,0.0,1.03,3.0,4.0,2.0
3,4.0,1.0,0.0,3.0,22.9,6.6,59.0,14.0,3.0,6.0,0.0,0.0,1.51,3.0,4.0,2.0
1578,2.0,4.0,1.0,2.0,19.6,6.6,60.7,13.0,5.0,11.0,1.0,0.0,1.4,2.0,1.0,
0,2.0,4.0,1.0,2.0,19.6,6.6,60.7,17.3,5.0,11.0,0.0,0.0,1.4,2.0,1.0,2.0
1,2.0,4.0,1.0,2.0,19.6,6.6,60.7,13.0,5.0,11.0,1.0,0.0,1.88,2.0,1.0,2.0
2,2.0,4.0,1.0,2.0,19.6,6.6,60.7,13.0,5.0,9.0,1.0,1.0,1.4,2.0,1.0,2.0
3,2.0,4.0,1.0,2.0,19.6,6.6,60.7,14.2,5.0,11.0,1.0,0.0,1.76,2.0,1.0,2.0
824,4.0,2.0,1.0,1.0,24.2,6.0,59.9,15.4,4.0,10.0,0.0,1.0,1.55,2.0,1.0,
0,4.0,2.0,1.0,1.0,24.2,6.0,70.0,15.4,4.0,10.0,0.0,1.0,1.3,2.0,1.0,2.0
1,4.0,2.0,1.0,1.0,24.2,6.0,59.9,15.4,4.0,13.0,0.0,1.0,1.45,2.0,1.0,2.0
2,4.0,2.0,1.0,1.0,24.2,6.0,54.0,15.4,4.0,10.0,0.0,1.0,1.55,2.0,1.0,2.0
3,4.0,2.0,1.0,1.0,24.2,6.0,59.9,13.3,4.0,10.0,0.0,1.0,1.28,2.0,1.0,2.0
689,3.0,2.0,1.0,1.0,22.9,6.6,56.9,15.0,3.0,8.0,0.0,1.0,1.69,1.0,4.0,
0,3.0,2.0,1.0,1.0,22.9,6.6,56.9,16.9,3.0,8.0,0.0,1.0,1.69,1.0,4.0,2.0
1,3.0,2.0,1.0,1.0,22.9,6.6,56.9,16.4,3.0,12.0,0.0,1.0,1.69,1.0,4.0,2.0
2,3.0,2.0,1.0,1.0,22.9,6.6,56.9,14.6,3.0,8.0,0.0,1.0,1.69,1.0,4.0,2.0
3,3.0,2.0,1.0,1.0,22.9,6.6,56.9,15.4,3.0,8.0,0.0,0.0,1.69,1.0,4.0,2.0
1528,2.0,4.0,1.0,2.0,19.6,6.6,65.2,14.1,4.0,11.0,1.0,1.0,1.55,2.0,4.0,
0,2.0,4.0,1.0,2.0,19.6,6.6,73.2,14.1,4.0,11.0,1.0,1.0,1.55,2.0,4.0,2.0
1,2.0,4.0,1.0,2.0,19.6,6.6,71.8,13.9,4.0,11.0,1.0,1.0,1.55,2.0,4.0,2.0
2,2.0,4.0,1.0,2.0,19.6,6.6,61.4,14.1,4.0,11.0,1.0,1.0,1.55,2.0,4.0,2.0
3,2.0,4.0,1.0,2.0,19.6,6.6,65.2,14.1,4.0,11.0,1.0,1.0,1.43,2.0,4.0,2.0
201,2.0,1.0,0.0,5.0,20.5,5.0,60.6,15.3,5.0,10.0,1.0,0.0,1.21,2.0,4.0,
0,2.0,1.0,0.0,5.0,20.5,5.0,74.0,15.3,5.0,10.0,1.0,1.0,1.21,2.0,4.0,2.0
1,2.0,1.0,0.0,5.0,20.5,5.0,59.0,15.3,5.0,10.0,1.0,0.0,1.93,2.0,4.0,2.0
2,2.0,1.0,0.0,5.0,20.5,5.0,50.5,15.3,5.0,9.0,1.0,0.0,1.21,2.0,4.0,2.0
3,2.0,1.0,0.0,5.0,20.5,5.0,53.3,15.3,5.0,10.0,1.0,0.0,1.36,2.0,4.0,2.0
1211,3.0,3.0,1.0,2.0,21.2,5.6,60.9,14.0,5.0,11.0,1.0,1.0,1.55,2.0,1.0,
0,3.0,3.0,1.0,2.0,21.2,5.6,51.7,14.0,5.0,11.0,1.0,1.0,1.55,2.0,1.0,2.0
1,3.0,3.0,1.0,2.0,21.2,5.6,60.9,14.0,5.0,7.0,0.0,1.0,1.55,2.0,1.0,2.0
2,3.0,3.0,1.0,2.0,21.2,5.6,60.9,13.9,5.0,13.0,1.0,1.0,1.55,2.0,1.0,2.0
3,3.0,3.0,1.0,2.0,21.2,5.6,46.1,14.0,5.0,11.0,1.0,1.0,1.55,2.0,1.0,2.0
949,1.0,3.0,1.0,3.0,22.4,10.1,46.3,17.0,5.0,10.0,0.0,1.0,1.63,2.0,4.0,
0,1.0,3.0,1.0,3.0,22.4,10.1,73.6,17.0,5.0,10.0,1.0,1.0,1.63,2.0,4.0,2.0
1,1.0,3.0,1.0,3.0,22.4,10.1,64.5,17.0,5.0,10.0,0.0,1.0,1.11,2.0,4.0,2.0
2,1.0,3.0,1.0,3.0,22.4,10.1,73.9,17.0,5.0,10.0,0.0,1.0,1.31,2.0,4.0,2.0
3,1.0,3.0,1.0,3.0,22.4,10.1,48.9,17.0,5.0,11.0,0.0,1.0,1.63,2.0,4.0,2.0
1856,5.0,4.0,1.0,1.0,20.6,4.6,65.4,13.0,4.0,9.0,0.0,1.0,1.16,2.0,1.0,
0,5.0,4.0,1.0,1.0,20.6,4.6,51.5,13.0,4.0,9.0,0.0,1.0,1.16,2.0,1.0,2.0
1,5.0,4.0,1.0,1.0,20.6,4.6,65.4,14.7,4.0,10.0,0.0,1.0,1.16,2.0,1.0,2.0
2,5.0,4.0,1.0,1.0,20.6,4.6,65.4,13.7,4.0,9.0,0.0,1.0,1.37,2.0,1.0,2.0
3,5.0,4.0,1.0,1.0,20.6,4.6,64.0,13.0,4.0,9.0,0.0,1.0,1.25,2.0,1.0,2.0
749,3.0,2.0,1.0,1.0,22.9,6.6,60.0,14.1,4.0,10.0,1.0,1.0,1.08,2.0,4.0,
0,3.0,2.0,1.0,1.0,22.9,6.6,64.0,14.1,4.0,10.0,1.0,1.0,1.08,2.0,4.0,2.0
1,3.0,2.0,1.0,1.0,22.9,6.6,60.0,13.4,4.0,7.0,1.0,1.0,1.08,2.0,4.0,2.0
2,3.0,2.0,1.0,1.0,22.9,6.6,60.0,13.8,4.0,9.0,1.0,1.0,1.08,2.0,4.0,2.0
3,3.0,2.0,1.0,1.0,22.9,6.6,63.9,14.1,4.0,10.0,1.0,1.0,1.08,2.0,4.0,2.0
537,5.0,1.0,0.0,3.0,24.2,6.0,64.7,15.6,5.0,10.0,0.0,0.0,1.07,2.0,4.0,
0,5.0,1.0,0.0,3.0,24.2,6.0,64.7,12.9,5.0,10.0,0.0,0.0,1.07,2.0,4.0,2.0
1,5.0,1.0,0.0,3.0,24.2,6.0,66.8,13.2,5.0,10.0,0.0,0.0,1.07,2.0,4.0,2.0
2,5.0,1.0,0.0,3.0,24.2,6.0,56.4,15.6,5.0,10.0,0.0,0.0,1.27,2.0,4.0,2.0
3,5.0,1.0,0.0,3.0,24.2,6.0,64.7,15.6,5.0,8.0,0.0,0.0,1.07,2.0,4.0,2.0
892,1.0,3.0,1.0,2.0,22.4,10.1,48.6,17.0,4.0,9.0,0.0,1.0,1.5,2.0,4.0,
0,1.0,3.0,1.0,2.0,22.4,10.1,54.3,13.2,4.0,9.0,0.0,1.0,1.5,2.0,4.0,2.0
1,1.0,3.0,1.0,2.0,22.4,10.1,72.3,17.0,4.0,9.0,0.0,1.0,1.5,2.0,4.0,2.0
2,1.0,3.0,1.0,2.0,22.4,10.1,49.9,17.0,4.0,9.0,0.0,1.0,1.5,2.0,4.0,2.0
3,1.0,3.0,1.0,2.0,22.4,10.1,66.0,17.0,4.0,9.0,0.0,1.0,1.5,2.0,4.0,2.0
385,4.0,1.0,0.0,3.0,22.9,6.6,54.6,14.0,4.0,9.0,0.0,0.0,1.57,2.0,4.0,
0,4.0,1.0,0.0,3.0,22.9,6.6,54.6,14.0,4.0,9.0,0.0,1.0,1.28,2.0,4.0,2.0
1,4.0,1.0,0.0,3.0,22.9,6.6,54.6,14.0,4.0,9.0,0.0,1.0,1.4,2.0,4.0,2.0
2,4.0,1.0,0.0,3.0,22.9,6.6,54.6,14.6,4.0,9.0,0.0,0.0,1.42,2.0,4.0,2.0
3,4.0,1.0,0.0,3.0,22.9,6.6,54.6,15.3,4.0,9.0,0.0,0.0,1.57,2.0,4.0,2.0
1450,1.0,4.0,1.0,5.0,22.4,4.7,68.1,13.1,5.0,10.0,1.0,1.0,1.61,2.0,4.0,
0,1.0,4.0,1.0,5.0,22.4,4.7,68.1,15.7,5.0,10.0,1.0,1.0,1.31,2.0,4.0,2.0
1,1.0,4.0,1.0,5.0,22.4,4.7,68.1,13.9,5.0,10.0,1.0,1.0,1.49,2.0,4.0,2.0
2,1.0,4.0,1.0,5.0,22.4,4.7,68.1,13.1,5.0,10.0,1.0,1.0,1.23,2.0,4.0,2.0
3,1.0,4.0,1.0,5.0,22.4,4.7,45.9,13.1,5.0,10.0,1.0,1.0,1.83,2.0,4.0,2.0
1923,1.0,5.0,1.0,3.0,20.8,4.2,58.9,14.9,3.0,8.0,1.0,1.0,1.77,2.0,4.0,
0,1.0,5.0,1.0,3.0,20.8,4.2,71.6,14.9,3.0,8.0,1.0,0.0,1.77,2.0,4.0,2.0
1,1.0,5.0,1.0,3.0,20.8,4.2,58.9,16.7,3.0,6.0,1.0,1.0,1.77,2.0,4.0,2.0
2,1.0,5.0,1.0,3.0,20.8,4.2,69.1,14.9,3.0,8.0,1.0,1.0,1.59,2.0,4.0,2.0
3,1.0,5.0,1.0,3.0,20.8,4.2,58.9,14.9,3.0,8.0,1.0,1.0,1.8,2.0,4.0,2.0
162,2.0,1.0,0.0,5.0,20.5,5.0,65.8,15.3,5.0,10.0,0.0,0.0,1.26,2.0,4.0,
0,2.0,1.0,0.0,5.0,20.5,5.0,70.6,15.3,5.0,10.0,0.0,0.0,1.76,2.0,4.0,2.0
1,2.0,1.0,0.0,5.0,20.5,5.0,65.8,15.7,5.0,10.0,0.0,1.0,1.26,2.0,4.0,2.0
2,2.0,1.0,0.0,5.0,20.5,5.0,72.3,15.3,5.0,10.0,0.0,0.0,1.26,2.0,4.0,2.0
3,2.0,1.0,0.0,5.0,20.5,5.0,48.4,15.3,5.0,10.0,0.0,1.0,1.26,2.0,4.0,2.0
1409,1.0,4.0,1.0,3.0,22.4,4.7,72.0,14.5,3.0,9.0,0.0,1.0,1.33,2.0,3.0,
0,1.0,4.0,1.0,3.0,22.4,4.7,50.7,16.9,3.0,9.0,0.0,1.0,1.33,2.0,3.0,2.0
1,1.0,4.0,1.0,3.0,22.4,4.7,72.0,14.5,3.0,9.0,0.0,0.0,1.5,2.0,3.0,2.0
2,1.0,4.0,1.0,3.0,22.4,4.7,72.0,15.8,3.0,10.0,0.0,1.0,1.33,2.0,3.0,2.0
3,1.0,4.0,1.0,3.0,22.4,4.7,58.8,14.5,3.0,9.0,1.0,1.0,1.33,2.0,3.0,2.0
620,2.0,2.0,1.0,1.0,22.2,5.2,65.0,14.6,3.0,8.0,0.0,1.0,1.71,3.0,2.0,
0,2.0,2.0,1.0,1.0,22.2,5.2,65.0,17.4,3.0,8.0,1.0,1.0,1.71,3.0,2.0,2.0
1,2.0,2.0,1.0,1.0,22.2,5.2,52.0,14.6,3.0,8.0,0.0,1.0,1.71,3.0,2.0,2.0
2,2.0,2.0,1.0,1.0,22.2,5.2,65.0,14.8,3.0,8.0,0.0,1.0,1.88,3.0,2.0,2.0
3,2.0,2.0,1.0,1.0,22.2,5.2,65.0,14.6,3.0,8.0,0.0,1.0,1.92,3.0,2.0,2.0
392,4.0,1.0,0.0,3.0,22.9,6.6,54.6,14.0,4.0,9.0,0.0,0.0,1.07,2.0,4.0,
0,4.0,1.0,0.0,3.0,22.9,6.6,66.2,14.0,4.0,9.0,0.0,0.0,1.23,2.0,4.0,2.0
1,4.0,1.0,0.0,3.0,22.9,6.6,54.6,15.6,4.0,9.0,0.0,0.0,1.63,2.0,4.0,2.0
2,4.0,1.0,0.0,3.0,22.9,6.6,54.6,14.0,4.0,9.0,0.0,1.0,1.95,2.0,4.0,2.0
3,4.0,1.0,0.0,3.0,22.9,6.6,54.6,15.4,4.0,10.0,0.0,0.0,1.07,2.0,4.0,2.0
1014,2.0,3.0,1.0,1.0,18.4,8.2,74.2,12.9,3.0,8.0,0.0,1.0,1.38,2.0,4.0,
0,2.0,3.0,1.0,1.0,18.4,8.2,44.2,12.9,3.0,8.0,0.0,1.0,1.38,2.0,4.0,2.0
1,2.0,3.0,1.0,1.0,18.4,8.2,70.4,12.9,3.0,8.0,0.0,1.0,1.38,2.0,4.0,2.0
2,2.0,3.0,1.0,1.0,18.4,8.2,73.4,12.9,3.0,8.0,0.0,1.0,1.38,2.0,4.0,2.0
3,2.0,3.0,1.0,1.0,18.4,8.2,74.2,16.3,3.0,8.0,0.0,1.0,1.38,2.0,4.0,2.0
1472,1.0,4.0,1.0,5.0,22.4,4.7,68.1,13.1,5.0,12.0,0.0,1.0,1.61,2.0,4.0,
0,1.0,4.0,1.0,5.0,22.4,4.7,68.1,13.1,5.0,12.0,0.0,1.0,1.21,2.0,4.0,2.0
1,1.0,4.0,1.0,5.0,22.4,4.7,68.1,16.5,5.0,12.0,0.0,1.0,1.18,2.0,4.0,2.0
2,1.0,4.0,1.0,5.0,22.4,4.7,68.1,13.1,5.0,6.0,0.0,1.0,1.1,2.0,4.0,2.0
3,1.0,4.0,1.0,5.0,22.4,4.7,68.1,13.1,5.0,10.0,0.0,1.0,1.28,2.0,4.0,2.0
146,2.0,1.0,0.0,5.0,20.5,5.0,65.8,15.1,4.0,9.0,1.0,0.0,0.9,2.0,4.0,
0,2.0,1.0,0.0,5.0,20.5,5.0,65.8,15.1,4.0,12.0,1.0,0.0,1.32,2.0,4.0,2.0
1,2.0,1.0,0.0,5.0,20.5,5.0,60.2,15.1,4.0,9.0,1.0,0.0,0.9,2.0,4.0,2.0
2,2.0,1.0,0.0,5.0,20.5,5.0,65.8,15.1,4.0,9.0,1.0,0.0,1.38,2.0,4.0,2.0
3,2.0,1.0,0.0,5.0,20.5,5.0,65.8,15.9,4.0,9.0,1.0,0.0,0.9,2.0,4.0,2.0
1126,3.0,3.0,1.0,1.0,21.2,5.6,62.3,14.0,3.0,10.0,1.0,1.0,1.38,2.0,4.0,
0,3.0,3.0,1.0,1.0,21.2,5.6,62.3,14.0,3.0,10.0,1.0,1.0,1.36,2.0,4.0,2.0
1,3.0,3.0,1.0,1.0,21.2,5.6,49.6,14.8,3.0,10.0,1.0,1.0,1.38,2.0,4.0,2.0
2,3.0,3.0,1.0,1.0,21.2,5.6,72.8,14.0,3.0,10.0,1.0,1.0,1.29,2.0,4.0,2.0
3,3.0,3.0,1.0,1.0,21.2,5.6,59.4,14.0,3.0,10.0,0.0,1.0,1.38,2.0,4.0,2.0
261,3.0,1.0,0.0,3.0,22.2,5.2,60.4,14.4,4.0,10.0,0.0,0.0,1.21,2.0,4.0,
0,3.0,1.0,0.0,3.0,22.2,5.2,68.9,16.8,4.0,10.0,0.0,0.0,1.21,2.0,4.0,2.0
1,3.0,1.0,0.0,3.0,22.2,5.2,73.2,14.4,4.0,10.0,0.0,0.0,1.69,2.0,4.0,2.0
2,3.0,1.0,0.0,3.0,22.2,5.2,60.0,14.4,4.0,10.0,0.0,0.0,1.96,2.0,4.0,2.0
3,3.0,1.0,0.0,3.0,22.2,5.2,60.4,16.1,4.0,10.0,0.0,0.0,1.21,2.0,4.0,2.0
1667,3.0,4.0,1.0,2.0,20.0,8.8,55.8,13.3,5.0,10.0,0.0,1.0,1.16,2.0,1.0,
0,3.0,4.0,1.0,2.0,20.0,8.8,55.8,13.3,5.0,10.0,0.0,1.0,0.97,2.0,1.0,2.0
1,3.0,4.0,1.0,2.0,20.0,8.8,55.8,14.1,5.0,10.0,0.0,1.0,1.02,2.0,1.0,2.0
2,3.0,4.0,1.0,2.0,20.0,8.8,55.8,16.4,5.0,10.0,0.0,1.0,1.52,2.0,1.0,2.0
3,3.0,4.0,1.0,2.0,20.0,8.8,67.4,13.3,5.0,10.0,0.0,1.0,1.04,2.0,1.0,2.0
459,5.0,1.0,0.0,2.0,24.2,6.0,58.9,15.1,3.0,8.0,0.0,0.0,1.04,2.0,1.0,
0,5.0,1.0,0.0,2.0,24.2,6.0,60.2,14.9,3.0,8.0,0.0,0.0,1.04,2.0,1.0,2.0
1,5.0,1.0,0.0,2.0,24.2,6.0,58.9,14.7,3.0,8.0,0.0,0.0,1.04,2.0,1.0,2.0
2,5.0,1.0,0.0,2.0,24.2,6.0,58.9,16.3,3.0,7.0,0.0,0.0,1.04,2.0,1.0,2.0
3,5.0,1.0,0.0,2.0,24.2,6.0,62.2,15.1,3.0,8.0,0.0,0.0,1.04,2.0,1.0,2.0
1324,4.0,3.0,1.0,2.0,17.6,8.4,62.2,14.0,4.0,11.0,0.0,1.0,1.55,2.0,4.0,
0,4.0,3.0,1.0,2.0,17.6,8.4,74.7,14.5,4.0,11.0,0.0,1.0,1.55,2.0,4.0,2.0
1,4.0,3.0,1.0,2.0,17.6,8.4,62.2,14.0,4.0,10.0,0.0,1.0,1.31,2.0,4.0,2.0
2,4.0,3.0,1.0,2.0,17.6,8.4,72.5,14.0,4.0,11.0,0.0,1.0,1.55,2.0,4.0,2.0
3,4.0,3.0,1.0,2.0,17.6,8.4,72.7,14.0,4.0,11.0,0.0,1.0,1.55,2.0,4.0,2.0
1976,2.0,5.0,1.0,3.0,20.6,4.6,59.0,13.9,3.0,9.0,1.0,0.0,1.21,2.0,2.0,
0,2.0,5.0,1.0,3.0,20.6,4.6,59.0,13.1,3.0,9.0,1.0,0.0,1.17,2.0,2.0,2.0
1,2.0,5.0,1.0,3.0,20.6,4.6,51.8,13.9,3.0,9.0,1.0,0.0,1.84,2.0,2.0,2.0
2,2.0,5.0,1.0,3.0,20.6,4.6,59.0,12.9,3.0,9.0,1.0,1.0,1.21,2.0,2.0,2.0
3,2.0,5.0,1.0,3.0,20.6,4.6,59.0,17.2,3.0,9.0,1.0,0.0,1.21,2.0,2.0,2.0
1763,4.0,4.0,1.0,2.0,20.8,4.2,69.3,14.2,5.0,11.0,0.0,1.0,1.33,2.0,4.0,
0,4.0,4.0,1.0,2.0,20.8,4.2,69.3,14.2,5.0,11.0,1.0,1.0,1.52,2.0,4.0,2.0
1,4.0,4.0,1.0,2.0,20.8,4.2,69.3,14.2,5.0,11.0,0.0,1.0,1.33,2.0,4.0,2.0
2,4.0,4.0,1.0,2.0,20.8,4.2,69.3,13.8,5.0,11.0,0.0,1.0,1.33,2.0,4.0,2.0
3,4.0,4.0,1.0,2.0,20.8,4.2,69.3,14.2,5.0,11.0,0.0,1.0,1.7,2.0,4.0,2.0
984,2.0,3.0,1.0,1.0,18.4,8.2,74.2,12.9,3.0,9.0,1.0,1.0,1.52,2.0,4.0,
0,2.0,3.0,1.0,1.0,18.4,8.2,74.2,12.9,3.0,9.0,1.0,1.0,1.07,2.0,4.0,2.0
1,2.0,3.0,1.0,1.0,18.4,8.2,74.2,17.2,3.0,9.0,1.0,1.0,1.52,2.0,4.0,2.0
